customer_id,city,customer_type
CUST-20947,Makassar,Corporate
CUST-20948,Jakarta,Corporate
CUST-20949,Surabaya,nan
CUST-20950,Semarang,Individual
CUST-20951,Balikpapan,Corporate
CUST-20952,Denpasar,Individual
CUST-20953,Denpasar,Individual
CUST-20954,Medan,Individual
CUST-20955,Balikpapan,Individual
CUST-20956,Balikpapan,Individual
CUST-20957,Palembang,Individual
CUST-20958,Denpasar,Corporate
CUST-20959,Denpasar,Individual
CUST-20960,Palembang,nan
CUST-20961,Surabaya,Corporate
CUST-20962,Bandung,Corporate
CUST-20963,Yogyakarta,Individual
CUST-20964,Bandung,Individual
CUST-20965,Palembang,Corporate
CUST-20966,Bandung,Individual
CUST-20967,Denpasar,nan
CUST-20968,Bandung,Corporate
CUST-20969,Denpasar,Individual
CUST-20970,Bandung,nan
CUST-20971,Balikpapan,Corporate
CUST-20972,Bandung,Individual
CUST-20973,Medan,Corporate
CUST-20974,Denpasar,Individual
CUST-20975,Jakarta,Individual
CUST-20976,Semarang,nan
CUST-20977,Semarang,Individual
CUST-20978,Surabaya,Individual
CUST-20979,Surabaya,Corporate
CUST-20980,Makassar,Individual
CUST-20981,Palembang,Corporate
CUST-20982,Balikpapan,Individual
CUST-20983,Medan,nan
CUST-20984,Semarang,nan
CUST-20985,Bandung,Individual
CUST-20986,Yogyakarta,Individual
CUST-20987,Bandung,Individual
CUST-20988,Medan,Corporate
CUST-20989,Surabaya,Individual
CUST-20990,Surabaya,nan
CUST-20991,Bandung,nan
CUST-20992,Surabaya,Individual
CUST-20993,Denpasar,Individual
CUST-20994,Jakarta,Corporate
CUST-20995,Jakarta,Individual
CUST-20996,Yogyakarta,nan
CUST-20997,Semarang,Corporate
CUST-20998,Surabaya,Individual
CUST-20999,Balikpapan,Corporate
CUST-21000,Jakarta,Individual
CUST-21001,Surabaya,Corporate
CUST-21002,Makassar,Individual
CUST-21003,Makassar,Individual
CUST-21004,Jakarta,Individual
CUST-21005,Bandung,Individual
CUST-21006,Denpasar,Corporate
CUST-21007,Surabaya,nan
CUST-21008,Balikpapan,Individual
CUST-21009,Balikpapan,Individual
CUST-21010,Yogyakarta,Individual
CUST-21011,Balikpapan,Individual
CUST-21012,Yogyakarta,Corporate
CUST-21013,Denpasar,Individual
CUST-21014,Bandung,Individual
CUST-21015,Yogyakarta,nan
CUST-21016,Semarang,Individual
CUST-21017,Bandung,Corporate
CUST-21018,Surabaya,Individual
CUST-21019,Jakarta,Individual
CUST-21020,Medan,Corporate
CUST-21021,Surabaya,Individual
CUST-21022,Balikpapan,Corporate
CUST-21023,Palembang,Individual
CUST-21024,Bandung,Individual
CUST-21025,Denpasar,nan
CUST-21026,Medan,Individual
CUST-21027,Jakarta,Individual
CUST-21028,Surabaya,Individual
CUST-21029,Denpasar,Individual
CUST-21030,Medan,Corporate
CUST-21031,Yogyakarta,Corporate
CUST-21032,Surabaya,nan
CUST-21033,Medan,nan
CUST-21034,Palembang,Individual
CUST-21035,Yogyakarta,Individual
CUST-21036,Medan,Individual
CUST-21037,Bandung,Individual
CUST-21038,Medan,Individual
CUST-21039,Bandung,Corporate
CUST-21040,Makassar,nan
CUST-21041,Bandung,Individual
CUST-21042,Palembang,Corporate
CUST-21043,Bandung,Corporate
CUST-21044,Bandung,Individual
CUST-21045,Palembang,Corporate
CUST-21046,Makassar,nan
CUST-21047,Makassar,Individual
CUST-21048,Medan,Individual
CUST-21049,Balikpapan,nan
CUST-21050,Medan,Individual
CUST-21051,Palembang,Corporate
CUST-21052,Jakarta,Individual
CUST-21053,Surabaya,Individual
CUST-21054,Makassar,nan
CUST-21055,Jakarta,nan
CUST-21056,Bandung,Individual
CUST-21057,Palembang,nan
CUST-21058,Medan,Individual
CUST-21059,Denpasar,nan
CUST-21060,Semarang,Individual
CUST-21061,Palembang,nan
CUST-21062,Balikpapan,nan
CUST-21063,Semarang,Individual
CUST-21064,Makassar,Individual
CUST-21065,Balikpapan,Individual
CUST-21066,Jakarta,Individual
CUST-21067,Denpasar,nan
CUST-21068,Jakarta,nan
CUST-21069,Semarang,Individual
CUST-21070,Bandung,Individual
CUST-21071,Makassar,Individual
CUST-21072,Denpasar,Corporate
CUST-21073,Medan,Corporate
CUST-21074,Semarang,Individual
CUST-21075,Medan,nan
CUST-21076,Medan,Individual
CUST-21077,Bandung,Corporate
CUST-21078,Medan,Individual
CUST-21079,Makassar,Individual
CUST-21080,Semarang,Corporate
CUST-21081,Denpasar,Individual
CUST-21082,Yogyakarta,Individual
CUST-21083,Semarang,Individual
CUST-21084,Balikpapan,Individual
CUST-21085,Makassar,Corporate
CUST-21086,Jakarta,Individual
CUST-21087,Makassar,Corporate
CUST-21088,Surabaya,Individual
CUST-21089,Surabaya,Individual
CUST-21090,Makassar,Individual
CUST-21091,Denpasar,Individual
CUST-21092,Balikpapan,nan
CUST-21093,Balikpapan,Individual
CUST-21094,Jakarta,Individual
CUST-21095,Medan,Individual
CUST-21096,Jakarta,Individual
CUST-21097,Surabaya,nan
CUST-21098,Balikpapan,Individual
CUST-21099,Yogyakarta,Corporate
CUST-21100,Medan,Corporate
CUST-21101,Yogyakarta,nan
CUST-21102,Surabaya,Individual
CUST-21103,Jakarta,Individual
CUST-21104,Balikpapan,nan
CUST-21105,Jakarta,Individual
CUST-21106,Semarang,Corporate
CUST-21107,Denpasar,Individual
CUST-21108,Medan,Individual
CUST-21109,Medan,Corporate
CUST-21110,Yogyakarta,nan
CUST-21111,Denpasar,Individual
CUST-21112,Makassar,nan
CUST-21113,Denpasar,Corporate
CUST-21114,Semarang,Corporate
CUST-21115,Jakarta,Individual
CUST-21116,Palembang,Corporate
CUST-21117,Surabaya,Corporate
CUST-21118,Jakarta,Individual
CUST-21119,Balikpapan,Individual
CUST-21120,Semarang,Corporate
CUST-21121,Yogyakarta,Individual
CUST-21122,Medan,Corporate
CUST-21123,Makassar,Corporate
CUST-21124,Semarang,Individual
CUST-21125,Semarang,Individual
CUST-21126,Surabaya,Corporate
CUST-21127,Denpasar,Corporate
CUST-21128,Surabaya,Individual
CUST-21129,Semarang,nan
CUST-21130,Bandung,Corporate
CUST-21131,Yogyakarta,Corporate
CUST-21132,Bandung,Individual
CUST-21133,Makassar,Individual
CUST-21134,Makassar,Corporate
CUST-21135,Semarang,Corporate
CUST-21136,Jakarta,Individual
CUST-21137,Surabaya,nan
CUST-21138,Bandung,Corporate
CUST-21139,Bandung,nan
CUST-21140,Bandung,Individual
CUST-21141,Jakarta,nan
CUST-21142,Surabaya,Corporate
CUST-21143,Makassar,nan
CUST-21144,Medan,Individual
CUST-21145,Jakarta,nan
CUST-21146,Palembang,Individual
CUST-21147,Balikpapan,Individual
CUST-21148,Surabaya,Individual
CUST-21149,Balikpapan,Individual
CUST-21150,Makassar,Individual
CUST-21151,Medan,Individual
CUST-21152,Balikpapan,Individual
CUST-21153,Semarang,Corporate
CUST-21154,Makassar,Individual
CUST-21155,Bandung,Individual
CUST-21156,Makassar,Corporate
CUST-21157,Balikpapan,Individual
CUST-21158,Jakarta,Individual
CUST-21159,Surabaya,Individual
CUST-21160,Palembang,Individual
CUST-21161,Medan,Corporate
CUST-21162,Yogyakarta,Individual
CUST-21163,Palembang,nan
CUST-21164,Medan,Corporate
CUST-21165,Balikpapan,Individual
CUST-21166,Yogyakarta,Individual
CUST-21167,Palembang,Individual
CUST-21168,Denpasar,Individual
CUST-21169,Surabaya,Individual
CUST-21170,Denpasar,nan
CUST-21171,Jakarta,Individual
CUST-21172,Balikpapan,nan
CUST-21173,Jakarta,nan
CUST-21174,Medan,Corporate
CUST-21175,Bandung,Individual
CUST-21176,Semarang,Individual
CUST-21177,Denpasar,Individual
CUST-21178,Medan,Individual
CUST-21179,Makassar,Corporate
CUST-21180,Makassar,nan
CUST-21181,Semarang,Individual
CUST-21182,Medan,Individual
CUST-21183,Semarang,Individual
CUST-21184,Denpasar,Individual
CUST-21185,Bandung,Individual
CUST-21186,Bandung,Corporate
CUST-21187,Semarang,Individual
CUST-21188,Bandung,Individual
CUST-21189,Yogyakarta,Corporate
CUST-21190,Yogyakarta,Individual
CUST-21191,Palembang,Individual
CUST-21192,Balikpapan,Individual
CUST-21193,Denpasar,Individual
CUST-21194,Semarang,Corporate
CUST-21195,Bandung,Corporate
CUST-21196,Medan,Individual
CUST-21197,Surabaya,nan
CUST-21198,Semarang,Corporate
CUST-21199,Yogyakarta,Individual
CUST-21200,Yogyakarta,Individual
CUST-21201,Jakarta,Individual
CUST-21202,Makassar,Corporate
CUST-21203,Surabaya,Individual
CUST-21204,Makassar,Individual
CUST-21205,Denpasar,Corporate
CUST-21206,Semarang,nan
CUST-21207,Medan,Individual
CUST-21208,Surabaya,Individual
CUST-21209,Semarang,nan
CUST-21210,Palembang,Individual
CUST-21211,Yogyakarta,Individual
CUST-21212,Bandung,Corporate
CUST-21213,Balikpapan,Individual
CUST-21214,Surabaya,Individual
CUST-21215,Denpasar,Individual
CUST-21216,Medan,Corporate
CUST-21217,Semarang,Individual
CUST-21218,Palembang,Corporate
CUST-21219,Jakarta,nan
CUST-21220,Jakarta,nan
CUST-21221,Medan,Individual
CUST-21222,Denpasar,Individual
CUST-21223,Makassar,Corporate
CUST-21224,Surabaya,Individual
CUST-21225,Semarang,Corporate
CUST-21226,Yogyakarta,Individual
CUST-21227,Surabaya,nan
CUST-21228,Surabaya,Individual
CUST-21229,Semarang,Corporate
CUST-21230,Makassar,Corporate
CUST-21231,Jakarta,Corporate
CUST-21232,Yogyakarta,Corporate
CUST-21233,Denpasar,nan
CUST-21234,Surabaya,Individual
CUST-21235,Yogyakarta,Individual
CUST-21236,Yogyakarta,Individual
CUST-21237,Yogyakarta,Individual
CUST-21238,Jakarta,Corporate
CUST-21239,Bandung,Corporate
CUST-21240,Makassar,nan
CUST-21241,Balikpapan,Individual
CUST-21242,Surabaya,Corporate
CUST-21243,Yogyakarta,Individual
CUST-21244,Jakarta,Individual
CUST-21245,Jakarta,Individual
CUST-21246,Semarang,Individual
CUST-21247,Semarang,Corporate
CUST-21248,Palembang,Corporate
CUST-21249,Denpasar,Individual
CUST-21250,Yogyakarta,Individual
CUST-21251,Balikpapan,Individual
CUST-21252,Jakarta,Individual
CUST-21253,Surabaya,Individual
CUST-21254,Medan,nan
CUST-21255,Semarang,nan
CUST-21256,Palembang,Individual
CUST-21257,Denpasar,Individual
CUST-21258,Yogyakarta,Corporate
CUST-21259,Surabaya,nan
CUST-21260,Jakarta,Corporate
CUST-21261,Yogyakarta,Corporate
CUST-21262,Makassar,Individual
CUST-21263,Medan,Corporate
CUST-21264,Denpasar,Individual
CUST-21265,Denpasar,Corporate
CUST-21266,Semarang,Corporate
CUST-21267,Jakarta,Corporate
CUST-21268,Semarang,Individual
CUST-21269,Bandung,Individual
CUST-21270,Surabaya,Individual
CUST-21271,Denpasar,nan
CUST-21272,Surabaya,Individual
CUST-21273,Jakarta,Individual
CUST-21274,Balikpapan,Individual
CUST-21275,Medan,Individual
CUST-21276,Bandung,Individual
CUST-21277,Palembang,Corporate
CUST-21278,Denpasar,Individual
CUST-21279,Denpasar,Individual
CUST-21280,Makassar,Individual
CUST-21281,Jakarta,Corporate
CUST-21282,Balikpapan,Individual
CUST-21283,Medan,Individual
CUST-21284,Surabaya,Corporate
CUST-21285,Makassar,nan
CUST-21286,Denpasar,Individual
CUST-21287,Yogyakarta,Individual
CUST-21288,Palembang,Corporate
CUST-21289,Medan,nan
CUST-21290,Makassar,Individual
CUST-21291,Denpasar,Corporate
CUST-21292,Palembang,Corporate
CUST-21293,Yogyakarta,Corporate
CUST-21294,Yogyakarta,Individual
CUST-21295,Surabaya,Corporate
CUST-21296,Surabaya,nan
CUST-21297,Balikpapan,Individual
CUST-21298,Jakarta,Individual
CUST-21299,Yogyakarta,nan
CUST-21300,Surabaya,Corporate
CUST-21301,Yogyakarta,Individual
CUST-21302,Medan,Individual
CUST-21303,Palembang,Corporate
CUST-21304,Bandung,Corporate
CUST-21305,Medan,nan
CUST-21306,Palembang,Corporate
CUST-21307,Semarang,Corporate
CUST-21308,Yogyakarta,Corporate
CUST-21309,Surabaya,Corporate
CUST-21310,Makassar,nan
CUST-21311,Medan,nan
CUST-21312,Yogyakarta,Individual
CUST-21313,Denpasar,Individual
CUST-21314,Denpasar,Individual
CUST-21315,Yogyakarta,nan
CUST-21316,Semarang,Individual
CUST-21317,Palembang,Individual
CUST-21318,Makassar,Corporate
CUST-21319,Makassar,nan
CUST-21320,Semarang,Corporate
CUST-21321,Medan,nan
CUST-21322,Bandung,Individual
CUST-21323,Bandung,Individual
CUST-21324,Yogyakarta,Corporate
CUST-21325,Semarang,Individual
CUST-21326,Balikpapan,Corporate
CUST-21327,Makassar,Individual
CUST-21328,Balikpapan,Individual
CUST-21329,Yogyakarta,nan
CUST-21330,Denpasar,Corporate
CUST-21331,Medan,Individual
CUST-21332,Denpasar,Corporate
CUST-21333,Denpasar,Individual
CUST-21334,Makassar,Individual
CUST-21335,Balikpapan,Individual
CUST-21336,Jakarta,Individual
CUST-21337,Palembang,Individual
CUST-21338,Medan,Individual
CUST-21339,Semarang,Corporate
CUST-21340,Palembang,Individual
CUST-21341,Denpasar,Corporate
CUST-21342,Surabaya,nan
CUST-21343,Surabaya,nan
CUST-21344,Yogyakarta,nan
CUST-21345,Makassar,Individual
CUST-21346,Jakarta,Individual
CUST-21347,Palembang,Individual
CUST-21348,Jakarta,nan
CUST-21349,Surabaya,Individual
CUST-21350,Yogyakarta,Individual
CUST-21351,Jakarta,nan
CUST-21352,Makassar,Individual
CUST-21353,Makassar,Corporate
CUST-21354,Surabaya,nan
CUST-21355,Yogyakarta,Individual
CUST-21356,Yogyakarta,Individual
CUST-21357,Makassar,Corporate
CUST-21358,Balikpapan,Individual
CUST-21359,Makassar,Individual
CUST-21360,Balikpapan,Corporate
CUST-21361,Jakarta,Individual
CUST-21362,Surabaya,Individual
CUST-21363,Semarang,Individual
CUST-21364,Bandung,Individual
CUST-21365,Makassar,Corporate
CUST-21366,Balikpapan,Individual
CUST-21367,Makassar,nan
CUST-21368,Palembang,Corporate
CUST-21369,Balikpapan,nan
CUST-21370,Medan,Individual
CUST-21371,Jakarta,Corporate
CUST-21372,Yogyakarta,nan
CUST-21373,Denpasar,Individual
CUST-21374,Balikpapan,Individual
CUST-21375,Bandung,Corporate
CUST-21376,Balikpapan,Corporate
CUST-21377,Medan,nan
CUST-21378,Palembang,Individual
CUST-21379,Jakarta,Individual
CUST-21380,Surabaya,Individual
CUST-21381,Surabaya,Individual
CUST-21382,Denpasar,Individual
CUST-21383,Makassar,Corporate
CUST-21384,Balikpapan,Corporate
CUST-21385,Yogyakarta,Individual
CUST-21386,Palembang,Individual
CUST-21387,Yogyakarta,Individual
CUST-21388,Surabaya,nan
CUST-21389,Palembang,Individual
CUST-21390,Denpasar,Individual
CUST-21391,Palembang,Individual
CUST-21392,Palembang,Individual
CUST-21393,Yogyakarta,Individual
CUST-21394,Denpasar,Individual
CUST-21395,Denpasar,Individual
CUST-21396,Jakarta,Individual
CUST-21397,Semarang,Individual
CUST-21398,Bandung,Individual
CUST-21399,Yogyakarta,Individual
CUST-21400,Surabaya,nan
CUST-21401,Balikpapan,Corporate
CUST-21402,Denpasar,Corporate
CUST-21403,Jakarta,Corporate
CUST-21404,Yogyakarta,nan
CUST-21405,Surabaya,Individual
CUST-21406,Palembang,nan
CUST-21407,Bandung,nan
CUST-21408,Palembang,nan
CUST-21409,Denpasar,nan
CUST-21410,Balikpapan,Individual
CUST-21411,Denpasar,Corporate
CUST-21412,Semarang,Corporate
CUST-21413,Semarang,Corporate
CUST-21414,Jakarta,Corporate
CUST-21415,Palembang,Individual
CUST-21416,Balikpapan,Corporate
CUST-21417,Denpasar,Individual
CUST-21418,Bandung,Individual
CUST-21419,Semarang,Corporate
CUST-21420,Palembang,Individual
CUST-21421,Yogyakarta,Corporate
CUST-21422,Makassar,Corporate
CUST-21423,Bandung,Individual
CUST-21424,Surabaya,Individual
CUST-21425,Jakarta,Individual
CUST-21426,Balikpapan,Individual
CUST-21427,Balikpapan,Individual
CUST-21428,Denpasar,Individual
CUST-21429,Jakarta,Individual
CUST-21430,Balikpapan,Corporate
CUST-21431,Balikpapan,Corporate
CUST-21432,Jakarta,Individual
CUST-21433,Bandung,nan
CUST-21434,Medan,nan
CUST-21435,Makassar,Individual
CUST-21436,Balikpapan,Individual
CUST-21437,Medan,nan
CUST-21438,Balikpapan,Individual
CUST-21439,Makassar,Individual
CUST-21440,Semarang,Individual
CUST-21441,Jakarta,Individual
CUST-21442,Jakarta,nan
CUST-21443,Palembang,Individual
CUST-21444,Yogyakarta,Corporate
CUST-21445,Palembang,Individual
CUST-21446,Semarang,Individual
CUST-21447,Denpasar,nan
CUST-21448,Palembang,nan
CUST-21449,Denpasar,Individual
CUST-21450,Palembang,Individual
CUST-21451,Palembang,Individual
CUST-21452,Palembang,Individual
CUST-21453,Denpasar,Individual
CUST-21454,Balikpapan,nan
CUST-21455,Denpasar,Individual
CUST-21456,Palembang,Individual
CUST-21457,Jakarta,Individual
CUST-21458,Palembang,Individual
CUST-21459,Makassar,Corporate
CUST-21460,Balikpapan,Corporate
CUST-21461,Semarang,Individual
CUST-21462,Medan,nan
CUST-21463,Jakarta,Corporate
CUST-21464,Medan,nan
CUST-21465,Bandung,Individual
CUST-21466,Balikpapan,Individual
CUST-21467,Balikpapan,Individual
CUST-21468,Palembang,Individual
CUST-21469,Yogyakarta,Corporate
CUST-21470,Bandung,Individual
CUST-21471,Bandung,nan
CUST-21472,Palembang,Corporate
CUST-21473,Medan,Corporate
CUST-21474,Jakarta,Individual
CUST-21475,Makassar,Individual
CUST-21476,Medan,nan
CUST-21477,Denpasar,Individual
CUST-21478,Denpasar,Individual
CUST-21479,Surabaya,Individual
CUST-21480,Makassar,Individual
CUST-21481,Surabaya,nan
CUST-21482,Makassar,Corporate
CUST-21483,Semarang,Individual
CUST-21484,Makassar,Individual
CUST-21485,Palembang,Individual
CUST-21486,Yogyakarta,Individual
CUST-21487,Denpasar,Individual
CUST-21488,Yogyakarta,Corporate
CUST-21489,Surabaya,Corporate
CUST-21490,Bandung,Individual
CUST-21491,Denpasar,nan
CUST-21492,Makassar,Individual
CUST-21493,Makassar,Corporate
CUST-21494,Balikpapan,nan
CUST-21495,Palembang,Individual
CUST-21496,Medan,Corporate
CUST-21497,Bandung,Individual
CUST-21498,Palembang,Corporate
CUST-21499,Bandung,Corporate
CUST-21500,Yogyakarta,Individual
CUST-21501,Palembang,Individual
CUST-21502,Palembang,Individual
CUST-21503,Balikpapan,Individual
CUST-21504,Palembang,Individual
CUST-21505,Semarang,Individual
CUST-21506,Bandung,Individual
CUST-21507,Yogyakarta,Corporate
CUST-21508,Surabaya,Corporate
CUST-21509,Balikpapan,nan
CUST-21510,Jakarta,Corporate
CUST-21511,Balikpapan,Corporate
CUST-21512,Surabaya,Corporate
CUST-21513,Balikpapan,Individual
CUST-21514,Medan,Individual
CUST-21515,Makassar,Individual
CUST-21516,Surabaya,Individual
CUST-21517,Medan,nan
CUST-21518,Jakarta,nan
CUST-21519,Medan,Individual
CUST-21520,Medan,Individual
CUST-21521,Surabaya,Individual
CUST-21522,Yogyakarta,nan
CUST-21523,Balikpapan,Corporate
CUST-21524,Denpasar,Individual
CUST-21525,Balikpapan,Individual
CUST-21526,Palembang,Individual
CUST-21527,Makassar,Individual
CUST-21528,Bandung,Individual
CUST-21529,Jakarta,Individual
CUST-21530,Semarang,Individual
CUST-21531,Jakarta,Individual
CUST-21532,Palembang,Individual
CUST-21533,Palembang,Corporate
CUST-21534,Denpasar,Corporate
CUST-21535,Balikpapan,Individual
CUST-21536,Medan,Individual
CUST-21537,Denpasar,Individual
CUST-21538,Bandung,Individual
CUST-21539,Palembang,Individual
CUST-21540,Palembang,nan
CUST-21541,Bandung,Individual
CUST-21542,Bandung,nan
CUST-21543,Yogyakarta,Individual
CUST-21544,Palembang,Individual
CUST-21545,Bandung,Corporate
CUST-21546,Bandung,nan
CUST-21547,Yogyakarta,Corporate
CUST-21548,Surabaya,Individual
CUST-21549,Semarang,Individual
CUST-21550,Surabaya,Corporate
CUST-21551,Bandung,Corporate
CUST-21552,Palembang,Corporate
CUST-21553,Makassar,Individual
CUST-21554,Semarang,nan
CUST-21555,Jakarta,nan
CUST-21556,Semarang,Individual
CUST-21557,Medan,Corporate
CUST-21558,Surabaya,Individual
CUST-21559,Balikpapan,Individual
CUST-21560,Balikpapan,Individual
CUST-21561,Palembang,Individual
CUST-21562,Yogyakarta,Individual
CUST-21563,Yogyakarta,Individual
CUST-21564,Yogyakarta,Individual
CUST-21565,Palembang,Individual
CUST-21566,Semarang,Corporate
CUST-21567,Jakarta,nan
CUST-21568,Bandung,Individual
CUST-21569,Surabaya,nan
CUST-21570,Jakarta,nan
CUST-21571,Medan,Individual
CUST-21572,Medan,nan
CUST-21573,Bandung,Individual
CUST-21574,Palembang,Corporate
CUST-21575,Jakarta,Corporate
CUST-21576,Medan,Individual
CUST-21577,Medan,Individual
CUST-21578,Surabaya,Individual
CUST-21579,Bandung,Individual
CUST-21580,Surabaya,Individual
CUST-21581,Yogyakarta,Individual
CUST-21582,Semarang,Individual
CUST-21583,Medan,Individual
CUST-21584,Yogyakarta,Individual
CUST-21585,Medan,Corporate
CUST-21586,Yogyakarta,Individual
CUST-21587,Yogyakarta,nan
CUST-21588,Medan,Corporate
CUST-21589,Palembang,Individual
CUST-21590,Makassar,Individual
CUST-21591,Makassar,Individual
CUST-21592,Jakarta,Individual
CUST-21593,Bandung,nan
CUST-21594,Denpasar,Corporate
CUST-21595,Palembang,Individual
CUST-21596,Medan,nan
CUST-21597,Medan,Individual
CUST-21598,Bandung,Individual
CUST-21599,Surabaya,Individual
CUST-21600,Makassar,nan
CUST-21601,Jakarta,Individual
CUST-21602,Bandung,Individual
CUST-21603,Denpasar,Individual
CUST-21604,Denpasar,Individual
CUST-21605,Jakarta,Individual
CUST-21606,Balikpapan,Individual
CUST-21607,Palembang,Individual
CUST-21608,Semarang,Individual
CUST-21609,Palembang,nan
CUST-21610,Medan,Individual
CUST-21611,Makassar,Individual
CUST-21612,Bandung,Corporate
CUST-21613,Bandung,Individual
CUST-21614,Palembang,nan
CUST-21615,Jakarta,Individual
CUST-21616,Bandung,Corporate
CUST-21617,Denpasar,Individual
CUST-21618,Makassar,Corporate
CUST-21619,Semarang,Corporate
CUST-21620,Medan,Individual
CUST-21621,Palembang,Corporate
CUST-21622,Balikpapan,Individual
CUST-21623,Bandung,Individual
CUST-21624,Semarang,Corporate
CUST-21625,Medan,Corporate
CUST-21626,Denpasar,Individual
CUST-21627,Bandung,nan
CUST-21628,Denpasar,Individual
CUST-21629,Palembang,nan
CUST-21630,Jakarta,Individual
CUST-21631,Palembang,Individual
CUST-21632,Bandung,Individual
CUST-21633,Palembang,Individual
CUST-21634,Medan,nan
CUST-21635,Semarang,Individual
CUST-21636,Makassar,Corporate
CUST-21637,Balikpapan,Individual
CUST-21638,Surabaya,Individual
CUST-21639,Makassar,Individual
CUST-21640,Jakarta,Individual
CUST-21641,Palembang,Individual
CUST-21642,Semarang,Individual
CUST-21643,Palembang,Individual
CUST-21644,Makassar,Corporate
CUST-21645,Semarang,Corporate
CUST-21646,Surabaya,Individual
CUST-21647,Denpasar,nan
CUST-21648,Jakarta,Individual
CUST-21649,Makassar,nan
CUST-21650,Bandung,nan
CUST-21651,Palembang,nan
CUST-21652,Jakarta,Corporate
CUST-21653,Surabaya,Individual
CUST-21654,Makassar,Corporate
CUST-21655,Semarang,Individual
CUST-21656,Surabaya,Corporate
CUST-21657,Makassar,Individual
CUST-21658,Bandung,nan
CUST-21659,Semarang,Individual
CUST-21660,Semarang,Corporate
CUST-21661,Semarang,Corporate
CUST-21662,Palembang,Corporate
CUST-21663,Palembang,Individual
CUST-21664,Jakarta,Individual
CUST-21665,Semarang,Individual
CUST-21666,Yogyakarta,nan
CUST-21667,Semarang,Individual
CUST-21668,Denpasar,Corporate
CUST-21669,Bandung,Individual
CUST-21670,Bandung,Individual
CUST-21671,Balikpapan,nan
CUST-21672,Makassar,Individual
CUST-21673,Makassar,Individual
CUST-21674,Jakarta,Corporate
CUST-21675,Semarang,Individual
CUST-21676,Bandung,Corporate
CUST-21677,Makassar,Individual
CUST-21678,Bandung,nan
CUST-21679,Semarang,nan
CUST-21680,Denpasar,Individual
CUST-21681,Denpasar,Individual
CUST-21682,Bandung,Individual
CUST-21683,Denpasar,Individual
CUST-21684,Bandung,Corporate
CUST-21685,Bandung,Individual
CUST-21686,Makassar,Individual
CUST-21687,Balikpapan,Corporate
CUST-21688,Semarang,Individual
CUST-21689,Surabaya,Individual
CUST-21690,Jakarta,Corporate
CUST-21691,Medan,Individual
CUST-21692,Semarang,Corporate
CUST-21693,Semarang,nan
CUST-21694,Jakarta,nan
CUST-21695,Denpasar,Individual
CUST-21696,Jakarta,Individual
CUST-21697,Medan,Individual
CUST-21698,Medan,Individual
CUST-21699,Surabaya,Individual
CUST-21700,Semarang,Individual
CUST-21701,Medan,Corporate
CUST-21702,Palembang,Individual
CUST-21703,Bandung,Corporate
CUST-21704,Denpasar,Corporate
CUST-21705,Yogyakarta,nan
CUST-21706,Bandung,Individual
CUST-21707,Balikpapan,Individual
CUST-21708,Denpasar,Individual
CUST-21709,Semarang,nan
CUST-21710,Balikpapan,Individual
CUST-21711,Denpasar,Corporate
CUST-21712,Semarang,Individual
CUST-21713,Jakarta,Individual
CUST-21714,Jakarta,Individual
CUST-21715,Medan,Individual
CUST-21716,Medan,Individual
CUST-21717,Semarang,Individual
CUST-21718,Semarang,Individual
CUST-21719,Yogyakarta,Individual
CUST-21720,Denpasar,Individual
CUST-21721,Bandung,Individual
CUST-21722,Bandung,Individual
CUST-21723,Surabaya,Corporate
CUST-21724,Denpasar,Corporate
CUST-21725,Balikpapan,Individual
CUST-21726,Medan,Individual
CUST-21727,Surabaya,Corporate
CUST-21728,Semarang,Individual
CUST-21729,Semarang,Individual
CUST-21730,Balikpapan,Corporate
CUST-21731,Balikpapan,Individual
CUST-21732,Jakarta,Corporate
CUST-21733,Yogyakarta,Individual
CUST-21734,Medan,nan
CUST-21735,Denpasar,Individual
CUST-21736,Denpasar,Individual
CUST-21737,Jakarta,Individual
CUST-21738,Balikpapan,Individual
CUST-21739,Jakarta,nan
CUST-21740,Jakarta,nan
CUST-21741,Balikpapan,Individual
CUST-21742,Medan,Corporate
CUST-21743,Palembang,Corporate
CUST-21744,Palembang,Individual
CUST-21745,Surabaya,nan
CUST-21746,Denpasar,Individual
CUST-21747,Bandung,Individual
CUST-21748,Medan,Individual
CUST-21749,Medan,Corporate
CUST-21750,Balikpapan,Corporate
CUST-21751,Surabaya,Corporate
CUST-21752,Surabaya,Individual
CUST-21753,Balikpapan,Individual
CUST-21754,Balikpapan,Corporate
CUST-21755,Yogyakarta,Corporate
CUST-21756,Bandung,Individual
CUST-21757,Makassar,Individual
CUST-21758,Medan,Individual
CUST-21759,Jakarta,Individual
CUST-21760,Makassar,Individual
CUST-21761,Yogyakarta,Individual
CUST-21762,Bandung,nan
CUST-21763,Denpasar,Corporate
CUST-21764,Medan,Individual
CUST-21765,Semarang,Individual
CUST-21766,Semarang,Individual
CUST-21767,Bandung,Individual
CUST-21768,Yogyakarta,Individual
CUST-21769,Makassar,Individual
CUST-21770,Bandung,Corporate
CUST-21771,Semarang,Corporate
CUST-21772,Medan,Individual
CUST-21773,Bandung,Corporate
CUST-21774,Denpasar,Individual
CUST-21775,Bandung,Individual
CUST-21776,Denpasar,Corporate
CUST-21777,Balikpapan,Corporate
CUST-21778,Yogyakarta,Individual
CUST-21779,Medan,Individual
CUST-21780,Balikpapan,Individual
